ID,country,Cliente,Estado,opco_lico,categoria1,categoria2,categoria3,categoria4,Fecha de Creación,Día de la semana 2,criticidade,Hora de la Semana,horas para solucionar un incidente,impacta_venda,helpdesk
3994627,ARGENTINA,LAR.TOM Tortugas Open Mall,FECHADO,OPCO,RESTAURANT,SOFTWARE,NEWPOS,PROBLEMAS CON HUELLAS – BIOMÉTRICO,2023-07-11 00:00:00,Martes,,15,7,,REST-MESA DE AYUDA N2
3971304,ARGENTINA,LAR.PON Neuquen,FECHADO,LICO,RESTAURANT,SOFTWARE,NEWPOS,TECLAS SIN IMAGENES,2023-07-03 00:00:00,Lunes,,10,7,,REST-MESA DE AYUDA N2
4022922,ARGENTINA,LAR.AL8 San Fernando,FECHADO,OPCO,RESTAURANT,SOFTWARE,NGK,APLICACION TILDADA/NO RESPONDE - TARJETA,2023-07-21 00:00:00,Viernes,,18,7,,REST-MESA DE AYUDA N2
4034649,ARGENTINA,LAR.AR5 Av. Rivadavia 3100,FECHADO,OPCO,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,2023-07-26 00:00:00,Miercoles,,8,7,,REST-MESA DE AYUDA N2
4038723,ARGENTINA,LAR.BAR Bariloche,FECHADO,OPCO,RESTAURANT,SOFTWARE,NGK,NO COBRA DEBITO/CREDITO,2023-07-27 00:00:00,Jueves,,13,7,,REST-MESA DE AYUDA N1
4027461,ARGENTINA,LAR.MRE Moron Estacion,FECHADO,OPCO,RESTAURANT,SOFTWARE,NGK,PRODUCTO FUERA DE CATALOGO EN NGK,2023-07-24 00:00:00,Lunes,,8,7,,REST-RESTAURANT DATA
3989851,ARGENTINA,LAR.AR2 Caballito,FECHADO,OPCO,RESTAURANT,SOFTWARE,Pc Gerencia,NO INICIA WINDOWS,2023-07-10 00:00:00,Lunes,,1,7,,REST-MESA DE AYUDA N2
4021819,ARGENTINA,LAR.AMN Acceso Multirocha,FECHADO,LICO,RESTAURANT,SOFTWARE,PINPAD,NO CATEGORIZADO,2023-07-21 00:00:00,Viernes,,13,7,,REST-MESA DE AYUDA N1
3993110,ARGENTINA,LAR.TEM Terminal Mar del Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,RELOJ BIOMETRICO,EMPLEADO NO PUEDE FICHAR,2023-07-11 00:00:00,Martes,,9,7,,REST-MESA DE AYUDA N2
3973827,ARGENTINA,LAR.GAF Peatonal San Martin 2139,FECHADO,LICO,RESTAURANT,SOFTWARE,Schedule,EMPLEADOS ABM,2023-07-04 00:00:00,Martes,,7,7,,REST-MESA DE AYUDA N2
3982410,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,SOFTWARE,SHRMS,NO BAJAN FICHADAS,2023-07-06 00:00:00,Jueves,,16,7,,REST-MESA DE AYUDA N2
4004249,ARGENTINA,LAR.MI1 Mitre 1,FECHADO,OPCO,RESTAURANT,SOFTWARE,SHRMS,NO SE VISUALIZA CORRECTAMENTE,2023-07-15 00:00:00,Sabado,,7,7,,REST-MESA DE AYUDA N2
4027445,ARGENTINA,LAR.LAV Lavalle,FECHADO,OPCO,RESTAURANT,SOFTWARE,TARJETA DE CREDITO,NO COBRA DEBITO/CREDITO,2023-07-24 00:00:00,Lunes,,8,7,,REST-HASAR
3981098,ARGENTINA,LAR.R10 Av. Rivadavia 2100,FECHADO,OPCO,RESTAURANT,SOFTWARE,TILES,TILES,2023-07-06 00:00:00,Jueves,,10,7,,REST-MESA DE AYUDA N2
3998740,ARGENTINA,LAR.LIP Libertad Posadas,FECHADO,LICO,RESTAURANT,SOFTWARE,WAREHOUSE,VENTAS EN WH EN 0,2023-07-13 00:00:00,Jueves,,9,7,,REST-MESA DE AYUDA N2
4009043,ARGENTINA,LAR.ESF Eva Peron,FECHADO,LICO,RESTAURANT,SOFTWARE,WAREHOUSE,VENTAS EN WH EN 0,2023-07-17 00:00:00,Lunes,,13,7,,REST-MESA DE AYUDA N2
3973578,ARGENTINA,LAR.SA2 Shopping Alto Avellaneda,FECHADO,OPCO,RESTAURANT,SOFTWARE,WAYSTATION,NO RECIBIO PAQUETE,2023-07-04 00:00:00,Martes,,1,7,,REST-MESA DE AYUDA N2
4014874,ARGENTINA,LAR.LSC Paseo Libertad Sabattini,FECHADO,OPCO,RESTAURANT,SOFTWARE,WAYSTATION,NO RECIBIO PAQUETE,2023-07-19 00:00:00,Miercoles,,7,7,,REST-MESA DE AYUDA N2
3980825,ARGENTINA,LAR.PBR Paso del Bosque,FECHADO,OPCO,RESTAURANT,Telecomunicaciones,ENLACE,LOCAL SIN ENLACE,2023-07-06 00:00:00,Jueves,,8,7,,REST-SDAD
4034483,ARGENTINA,LAR.CGP Carrefour General Paz,FECHADO,OPCO,RESTAURANT,Telecomunicaciones,ENLACE,LOCAL SIN ENLACE,2023-07-26 00:00:00,Miercoles,,3,7,,REST-SDAD
4002730,ARGENTINA,"LAR.P9C Peatonal 9 De Julio, Cordoba",FECHADO,OPCO,RESTAURANT,BACKOFFICE,WAREHOUSE,Error de lote,2023-07-14 00:00:00,Viernes,,14,6,,REST-IT-ARGENTINA
3971854,ARGENTINA,LAR.HLG Hurlingham,FECHADO,OPCO,RESTAURANT,HARDWARE,Bumpbar,ALTA DE EQUIPO,2023-07-03 00:00:00,Lunes,,12,6,,REST-ESPERA_CLIENTE
3981981,ARGENTINA,"LAR.GCR Cordoba 1001, Rosario",FECHADO,OPCO,RESTAURANT,HARDWARE,Gaveta,NO ABRE CON LLAVE,2023-07-06 00:00:00,Jueves,,14,6,,REST-NCR
4015990,ARGENTINA,LAR.W1C WalMart Cordoba,FECHADO,OPCO,RESTAURANT,HARDWARE,Impresora Gerencia,ERROR AL IMPRIMIR,2023-07-19 00:00:00,Miercoles,,12,6,,REST-MESA DE AYUDA N2
4031088,ARGENTINA,LAR.R26 Del Viso,FECHADO,LICO,RESTAURANT,HARDWARE,Impresora Gerencia,MANCHA LAS HOJAS,2023-07-25 00:00:00,Martes,,9,6,,REST-CANAL DIRECTO
4006819,ARGENTINA,LAR.ATA Auchan Tablada,FECHADO,OPCO,RESTAURANT,HARDWARE,IMPRESORA GRILL/ESPECIALES,NO IMPRIME,2023-07-16 00:00:00,Domingo,,13,6,,REST-MESA DE AYUDA N1
3972635,ARGENTINA,LAR.SA2 Shopping Alto Avellaneda,FECHADO,OPCO,RESTAURANT,HARDWARE,NGK,NO CATEGORIZADO,2023-07-03 00:00:00,Lunes,,16,6,,REST-IMNCR
3981855,ARGENTINA,LAR.PAL Palomar,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,NO FINALIZA TRANSACCION,2023-07-06 00:00:00,Jueves,,13,6,,REST-NCR
3971788,ARGENTINA,LAR.SIS San Isidro,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-03 00:00:00,Lunes,,12,6,,REST-IMNCR
3975710,ARGENTINA,LAR.R8P Ruta 8 Pilar,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-04 00:00:00,Martes,,13,6,,REST-IMNCR
3978883,ARGENTINA,LAR.BMZ Barraca Mall Mendoza,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-05 00:00:00,Miercoles,,13,6,,REST-IMNCR
3978893,ARGENTINA,LAR.VIR Village Cinemas Rosario,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-05 00:00:00,Miercoles,,13,6,,REST-IMNCR
3978902,ARGENTINA,"LAR.ALS Peatonal Alberdi, Salta",FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-05 00:00:00,Miercoles,,13,6,,REST-IMNCR
3982443,ARGENTINA,LAR.BAR Bariloche,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-06 00:00:00,Jueves,,16,6,,REST-IMNCR
3984542,ARGENTINA,LAR.SMC San Miguel Carrefour,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-07 00:00:00,Viernes,,13,6,,REST-IMNCR
3984887,ARGENTINA,LAR.PTP Peatonal San Martin Parana,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-07 00:00:00,Viernes,,14,6,,REST-IMNCR
3987326,ARGENTINA,LAR.UN3 Unicenter 3 (Patio De Comidas),FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-08 00:00:00,Sabado,,15,6,,REST-IMNCR
3987356,ARGENTINA,LAR.SFC Santa Fe y Callao,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-08 00:00:00,Sabado,,15,6,,REST-IMNCR
3987386,ARGENTINA,LAR.MTD Mataderos,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-08 00:00:00,Sabado,,15,6,,REST-IMNCR
3989041,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-09 00:00:00,Domingo,,14,6,,REST-IMNCR
3991259,ARGENTINA,LAR.LIP Libertad Posadas,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-10 00:00:00,Lunes,,13,6,,REST-IMNCR
3991415,ARGENTINA,LAR.R4C Granaderos 200,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-10 00:00:00,Lunes,,14,6,,REST-IMNCR
3999802,ARGENTINA,LAR.BEL Belgrano,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-13 00:00:00,Jueves,,13,6,,REST-IMNCR
4001991,ARGENTINA,LAR.GPC General Paz,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-14 00:00:00,Viernes,,10,6,,REST-IMNCR
4002627,ARGENTINA,LAR.MRE Moron Estacion,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-14 00:00:00,Viernes,,13,6,,REST-IMNCR
4002993,ARGENTINA,LAR.CFM Carrefour MDP,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-14 00:00:00,Viernes,,15,6,,REST-IMNCR
4005166,ARGENTINA,LAR.R9M Maschwitz,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-15 00:00:00,Sabado,,15,6,,REST-IMNCR
4005172,ARGENTINA,LAR.FLS Flores,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-15 00:00:00,Sabado,,15,6,,REST-IMNCR
4005216,ARGENTINA,"LAR.SJ2 Ignacio Arieta 3474, San Justo",FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-15 00:00:00,Sabado,,15,6,,REST-IMNCR
4006787,ARGENTINA,LAR.BMZ Barraca Mall Mendoza,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-16 00:00:00,Domingo,,12,6,,REST-IMNCR
4006883,ARGENTINA,LAR.LHZ Las Heras Mendoza,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-16 00:00:00,Domingo,,13,6,,REST-IMNCR
4007455,ARGENTINA,LAR.SMZ San Martin Mendoza,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-16 00:00:00,Domingo,,19,6,,REST-IMNCR
4009377,ARGENTINA,LAR.SMB San Martin,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-17 00:00:00,Lunes,,15,6,,REST-IMNCR
4016038,ARGENTINA,LAR.MRJ Jumbo Moron,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-19 00:00:00,Miercoles,,13,6,,REST-IMNCR
4016149,ARGENTINA,LAR.PBR Paso del Bosque,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-19 00:00:00,Miercoles,,13,6,,REST-IMNCR
4016177,ARGENTINA,LAR.BAR Bariloche,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-19 00:00:00,Miercoles,,13,6,,REST-IMNCR
4016356,ARGENTINA,LAR.TO2 Tortugas Open Mall 2,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-19 00:00:00,Miercoles,,14,6,,REST-IMNCR
4024679,ARGENTINA,LAR.LPZ Paseo La Plaza,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-22 00:00:00,Sabado,,14,6,,REST-IMNCR
4024695,ARGENTINA,LAR.CYM Cabildo Y Monroe,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-22 00:00:00,Sabado,,15,6,,REST-IMNCR
4024699,ARGENTINA,LAR.EAD Adrogue,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-22 00:00:00,Sabado,,15,6,,REST-IMNCR
4024731,ARGENTINA,LAR.R2G Rotonda Gutierrez,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-22 00:00:00,Sabado,,15,6,,REST-IMNCR
4024765,ARGENTINA,LAR.CYM Cabildo Y Monroe,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-22 00:00:00,Sabado,,15,6,,REST-IMNCR
4034059,ARGENTINA,LAR.RCV Village Recoleta,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-25 00:00:00,Martes,,21,6,,REST-IMNCR
4035489,ARGENTINA,LAR.COL Colegiales,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-26 00:00:00,Miercoles,,11,6,,REST-IMNCR
4035580,ARGENTINA,"LAR.CFR Junin 385, Rosario",FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-26 00:00:00,Miercoles,,12,6,,REST-IMNCR
4035667,ARGENTINA,LAR.MER Merlo,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-26 00:00:00,Miercoles,,12,6,,REST-IMNCR
4035829,ARGENTINA,LAR.SM1 San Martin 2880,FECHADO,OPCO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-26 00:00:00,Miercoles,,13,6,,REST-IMNCR
4036285,ARGENTINA,LAR.TO2 Tortugas Open Mall 2,FECHADO,LICO,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,2023-07-26 00:00:00,Miercoles,,15,6,,REST-IMNCR
3967134,ARGENTINA,LAR.TMZ TERMINAL MENDOZA,FECHADO,LICO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-01 00:00:00,Sabado,,4,6,,REST-MESA DE AYUDA N2
3969115,ARGENTINA,LAR.AR5 Av. Rivadavia 3100,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-02 00:00:00,Domingo,,1,6,,REST-MESA DE AYUDA N2
3969139,ARGENTINA,LAR.CAN Canning,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-02 00:00:00,Domingo,,2,6,,REST-MESA DE AYUDA N2
3970659,ARGENTINA,LAR.NOR Ruta 27 y Nordelta,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-03 00:00:00,Lunes,,1,6,,REST-MESA DE AYUDA N2
3970721,ARGENTINA,LAR.RVC Av. Fuerza Aerea Cba.,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-03 00:00:00,Lunes,,2,6,,REST-MESA DE AYUDA N2
3970725,ARGENTINA,LAR.AL8 San Fernando,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-03 00:00:00,Lunes,,2,6,,REST-MESA DE AYUDA N2
3970758,ARGENTINA,LAR.CAT Castelar,FECHADO,LICO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-03 00:00:00,Lunes,,3,6,,REST-MESA DE AYUDA N2
3970807,ARGENTINA,"LAR.P9C Peatonal 9 De Julio, Cordoba",FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-03 00:00:00,Lunes,,6,6,,REST-MESA DE AYUDA N2
3981996,ARGENTINA,LAR.PON Neuquen,FECHADO,LICO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-06 00:00:00,Jueves,,14,6,,FlexBO_N2
3985616,ARGENTINA,LAR.RVC Av. Fuerza Aerea Cba.,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-07 00:00:00,Viernes,,18,6,,REST-MESA DE AYUDA N2
3986127,ARGENTINA,LAR.R9C Campana,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-08 00:00:00,Sabado,,1,6,,REST-MESA DE AYUDA N2
3988285,ARGENTINA,LAR.CAC Avenida Colon 890 Esq. Avellaneda,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-09 00:00:00,Domingo,,2,6,,REST-MESA DE AYUDA N2
3988290,ARGENTINA,LAR.R2C Ruta 2 Chascomus,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-09 00:00:00,Domingo,,3,6,,REST-MESA DE AYUDA N2
3988302,ARGENTINA,LAR.JUC Peatonal Junín 1034 - Corrientes,FECHADO,LICO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-09 00:00:00,Domingo,,3,6,,REST-MESA DE AYUDA N2
3988328,ARGENTINA,LAR.FLA Florida,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-09 00:00:00,Domingo,,4,6,,REST-MESA DE AYUDA N2
3992659,ARGENTINA,LAR.FLA Florida,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-11 00:00:00,Martes,,1,6,,REST-MESA DE AYUDA N2
3992672,ARGENTINA,LAR.ROL Rolon,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-11 00:00:00,Martes,,1,6,,REST-MESA DE AYUDA N2
3998469,ARGENTINA,LAR.ANC Av. Rafael Nuñez 4764,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-13 00:00:00,Jueves,,2,6,,REST-MESA DE AYUDA N2
3998476,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-13 00:00:00,Jueves,,2,6,,REST-MESA DE AYUDA N2
3998485,ARGENTINA,LAR.A7L Avenida 7 La Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-13 00:00:00,Jueves,,2,6,,REST-MESA DE AYUDA N2
4001353,ARGENTINA,LAR.R9C Campana,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-14 00:00:00,Viernes,,1,6,,REST-MESA DE AYUDA N2
4001365,ARGENTINA,LAR.ANC Av. Rafael Nuñez 4764,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-14 00:00:00,Viernes,,1,6,,REST-MESA DE AYUDA N2
4001447,ARGENTINA,LAR.LIM Lima y Chile,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-14 00:00:00,Viernes,,4,6,,FlexBO_N2
4001750,ARGENTINA,LAR.SMJ San Martin Jumbo,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-14 00:00:00,Viernes,,9,6,,FlexBO_N2
4004016,ARGENTINA,LAR.R9C Campana,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-15 00:00:00,Sabado,,1,6,,REST-MESA DE AYUDA N2
4004093,ARGENTINA,LAR.BEL Belgrano,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-15 00:00:00,Sabado,,2,6,,REST-MESA DE AYUDA N2
4004133,ARGENTINA,LAR.TRU Trust,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-15 00:00:00,Sabado,,3,6,,REST-MESA DE AYUDA N2
4004136,ARGENTINA,LAR.A7L Avenida 7 La Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-15 00:00:00,Sabado,,3,6,,REST-MESA DE AYUDA N2
4004137,ARGENTINA,LAR.SMG San Miguel,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-15 00:00:00,Sabado,,3,6,,REST-MESA DE AYUDA N2
4006189,ARGENTINA,LAR.ANC Av. Rafael Nuñez 4764,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-16 00:00:00,Domingo,,2,6,,REST-MESA DE AYUDA N2
4007671,ARGENTINA,LAR.SA3 Shopping Alto Avellaneda 3,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-16 00:00:00,Domingo,,22,6,,REST-MESA DE AYUDA N2
4007787,ARGENTINA,LAR.R02 Don Torcuato,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-17 00:00:00,Lunes,,0,6,,REST-MESA DE AYUDA N2
4007792,ARGENTINA,LAR.PBJ Parque Brown Jumbo,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-17 00:00:00,Lunes,,0,6,,REST-MESA DE AYUDA N2
4007796,ARGENTINA,LAR.9JL Lanús,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-17 00:00:00,Lunes,,1,6,,REST-MESA DE AYUDA N2
4007810,ARGENTINA,LAR.HLG Hurlingham,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-17 00:00:00,Lunes,,1,6,,REST-MESA DE AYUDA N2
4007817,ARGENTINA,LAR.QLM Quilmes,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-17 00:00:00,Lunes,,1,6,,REST-MESA DE AYUDA N2
4007929,ARGENTINA,LAR.RVC Av. Fuerza Aerea Cba.,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-17 00:00:00,Lunes,,3,6,,REST-MESA DE AYUDA N2
4017776,ARGENTINA,LAR.LEZ LEZAMA,FECHADO,LICO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-20 00:00:00,Jueves,,2,6,,REST-MESA DE AYUDA N2
4017794,ARGENTINA,LAR.PNM Bunge entre Av. Libertador y Marco Polo,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-20 00:00:00,Jueves,,2,6,,REST-MESA DE AYUDA N2
4017801,ARGENTINA,LAR.UN3 Unicenter 3 (Patio De Comidas),FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-20 00:00:00,Jueves,,3,6,,REST-MESA DE AYUDA N2
4017876,ARGENTINA,LAR.LIC Fray Luis Beltran y Cardeñosa,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-20 00:00:00,Jueves,,6,6,,REST-MESA DE AYUDA N2
4023519,ARGENTINA,LAR.SA3 Shopping Alto Avellaneda 3,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-22 00:00:00,Sabado,,0,6,,REST-MESA DE AYUDA N2
4023587,ARGENTINA,LAR.R9M Maschwitz,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-22 00:00:00,Sabado,,1,6,,REST-MESA DE AYUDA N2
4023618,ARGENTINA,LAR.SJS San Justo Shopping,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-22 00:00:00,Sabado,,2,6,,REST-MESA DE AYUDA N2
4023667,ARGENTINA,LAR.ANC Av. Rafael Nuñez 4764,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-22 00:00:00,Sabado,,3,6,,REST-MESA DE AYUDA N2
4027205,ARGENTINA,LAR.SPR Shopping Paseo Del Siglo,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-24 00:00:00,Lunes,,1,6,,REST-MESA DE AYUDA N2
4030311,ARGENTINA,LAR.BER Berazategui,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-25 00:00:00,Martes,,2,6,,REST-MESA DE AYUDA N2
4037008,ARGENTINA,LAR.FLO Av. Rivadavia 7300,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-26 00:00:00,Miercoles,,19,6,,REST-MESA DE AYUDA N2
4037057,ARGENTINA,LAR.PBJ Parque Brown Jumbo,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-26 00:00:00,Miercoles,,19,6,,REST-MESA DE AYUDA N2
4037544,ARGENTINA,LAR.TEC Temperley,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-27 00:00:00,Jueves,,1,6,,REST-MESA DE AYUDA N2
4037558,ARGENTINA,LAR.JUC Peatonal Junín 1034 - Corrientes,FECHADO,LICO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-27 00:00:00,Jueves,,2,6,,REST-MESA DE AYUDA N2
4037607,ARGENTINA,LAR.MRJ Jumbo Moron,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-27 00:00:00,Jueves,,3,6,,REST-MESA DE AYUDA N2
4040329,ARGENTINA,LAR.NOR Ruta 27 y Nordelta,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-28 00:00:00,Viernes,,1,6,,REST-MESA DE AYUDA N2
4040344,ARGENTINA,LAR.TRU Trust,FECHADO,OPCO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,2023-07-28 00:00:00,Viernes,,1,6,,REST-MESA DE AYUDA N2
