AGE,Range,ID,Cliente,Estado,opco_lico,Helpdesk,Titulo,categoria1,categoria2,categoria3,categoria4,categoria5,categoria6,Fecha de Creación,esta_com_a_v30
54,>45 y <=60,3660140,"LAR.SJW Camino de Cintura y Provincias Unidas, San Justo",NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247378389,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660153,LAR.NCS Nuevo Centro,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247388340,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660157,LAR.NCS Nuevo Centro,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247387660,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660160,LAR.SIS San Isidro,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247384550,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660177,LAR.SA3 Shopping Alto Avellaneda 3,NOVO,OPCO,REST-IMNCR,NGK_083 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247368042,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660231,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247576893,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660232,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247577205,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660233,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247576982,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660234,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247577228,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660238,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247577285,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660266,LAR.CTN Constitución,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247395131,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660273,LAR.BAS Bulevard Adrogue Shopping,NOVO,OPCO,REST-IMNCR,NGK_87 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247395095,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660276,LAR.BAS Bulevard Adrogue Shopping,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247393763,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660278,LAR.BAS Bulevard Adrogue Shopping,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247393473,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660279,LAR.NOR Ruta 27 y Nordelta,NOVO,OPCO,REST-IMNCR,NGK_87 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247511456,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660280,LAR.NOR Ruta 27 y Nordelta,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247385606,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660283,LAR.NOR Ruta 27 y Nordelta,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247368214,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
54,>45 y <=60,3660286,LAR.OLI Olivos,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 246737818,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-06 00:00:00,
53,>45 y <=60,3662260,LAR.PLS Plaza Liniers Shopping,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247386076,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3662784,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654144,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3662786,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247658816,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3662793,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247653914,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3662796,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247653910,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3663270,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247655633,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3663571,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247655637,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3664228,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654511,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3664244,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654514,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3664821,LAR.NCS Nuevo Centro,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247661022,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3664822,LAR.NCS Nuevo Centro,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247661019,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
53,>45 y <=60,3664852,LAR.R4C Granaderos 200,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247658675,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-07 00:00:00,
52,>45 y <=60,3664853,LAR.R4C Granaderos 200,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247658673,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3665378,LAR.PLL Peatonal Lomas De Zamora,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247695343,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3666891,LAR.VIR Village Cinemas Rosario,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247700465,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667147,LAR.PER Pellegrini Rosario,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247710105,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667449,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654507,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667493,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654539,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667530,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654508,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667541,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654505,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667564,LAR.AVA Auchman Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_87 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654540,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667741,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247718473,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667748,LAR.SA2 Shopping Alto Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247718106,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667755,LAR.SPC Shopping Patio Olmos,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247717078,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667759,LAR.SPC Shopping Patio Olmos,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247707772,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667768,LAR.SPC Shopping Patio Olmos,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 246221591,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667798,LAR.PLS Plaza Liniers Shopping,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247714962,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667805,LAR.PLS Plaza Liniers Shopping,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247386079,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667832,"LAR.SJW Camino de Cintura y Provincias Unidas, San Justo",NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247660447,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667838,LAR.PLL Peatonal Lomas De Zamora,NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247713935,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667841,LAR.PLL Peatonal Lomas De Zamora,NOVO,OPCO,REST-IMNCR,NGK_87 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247652429,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667843,"LAR.SJW Camino de Cintura y Provincias Unidas, San Justo",NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247660424,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667853,LAR.PLL Peatonal Lomas De Zamora,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247652117,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667865,LAR.PLL Peatonal Lomas De Zamora,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247652064,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667884,LAR.UN3 Unicenter 3 (Patio De Comidas),NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247659439,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667895,LAR.UN3 Unicenter 3 (Patio De Comidas),NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247659437,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3667898,LAR.UN3 Unicenter 3 (Patio De Comidas),NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247659439,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3668265,LAR.TEC Temperley,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247726613,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3668270,LAR.TEC Temperley,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247642329,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3668286,LAR.CAN Canning,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247721208,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3668289,LAR.CAN Canning,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247722356,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3668291,LAR.CAN Canning,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247722358,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
52,>45 y <=60,3668293,LAR.CAN Canning,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247722359,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-08 00:00:00,
51,>45 y <=60,3668348,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247719993,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668351,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247719992,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668352,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247719994,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668355,LAR.EZ2 Ezeiza 2,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247719277,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668362,LAR.9JL Lanús,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247367413,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668371,LAR.9JL Lanús,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247704279,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668376,LAR.BEL Belgrano,NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247718838,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668383,LAR.BEL Belgrano,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247371100,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668617,LAR.HY3 Banfield 3,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247645171,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668642,LAR.HY3 Banfield 3,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247644648,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668644,LAR.HY3 Banfield 3,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247644574,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668659,LAR.HY3 Banfield 3,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247644934,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3668871,LAR.UN3 Unicenter 3 (Patio De Comidas),NOVO,OPCO,REST-IMNCR,NGK_87 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247659442,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670394,LAR.MAD Puerto Madero,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247755480,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670430,LAR.MAD Puerto Madero,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247693306,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670492,LAR.MAD Puerto Madero,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247371551,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670503,LAR.MAD Puerto Madero,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247371531,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670731,LAR.B31 Local B31  - Barrio 31,NOVO,LICO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247759104,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670756,LAR.CSR Av. Centenario 3500,NOVO,OPCO,REST-IMNCR,NGK_87 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247657880,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670765,LAR.CSR Av. Centenario 3500,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247657612,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670783,LAR.CSR Av. Centenario 3500,NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247358320,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3670823,LAR.GPC General Paz,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247654771,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
